,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
152,670416,who can tell me where is the god really upset hong kong taiwan usa who is the next one which country will be destroy by china ccp who can bring the them to be normal trump realtrump ccpvirus ccp is terrorist hkpolice taiwan,1,en,"['tell', 'god', 'really', 'upset', 'hong', 'kong', 'taiwan', 'usa', 'next', 'one', 'country', 'destroy', 'china', 'ccp', 'bring', 'normal', 'trump', 'realtrump', 'ccpvirus', 'ccp', 'terrorist', 'hkpolice', 'taiwan']"
153,281987,the day trump is evacuated the world will thankfully see the last of his crowd of sycophants and proxy liars like,0,en,"['day', 'trump', 'evacuated', 'world', 'thankfully', 'see', 'last', 'crowd', 'sycophants', 'proxy', 'liars', 'like']"
156,772788,people are complaining about biden being old and having dementia ok fine but he s still 100 times better option than trump any day any time geez,1,en,"['people', 'complaining', 'biden', 'old', 'dementia', 'ok', 'fine', 'still', '100', 'times', 'better', 'option', 'trump', 'day', 'time', 'geez']"
157,824778,uselectionresults2020 donaldtrump boys are ready,1,en,"['uselectionresults2020', 'donaldtrump', 'boys', 'ready']"
160,614238,yeah is all went wrong when they started counting biden votes crybaby trump,-1,en,"['yeah', 'went', 'wrong', 'started', 'counting', 'biden', 'votes', 'crybaby', 'trump']"
161,932687,new president everyone celebrating so shall i it s only right a pop champagne election2020 newpresident joebiden trump,1,en,"['new', 'president', 'everyone', 'celebrating', 'shall', 'right', 'pop', 'champagne', 'election2020', 'newpresident', 'joebiden', 'trump']"
163,77191,getanalysis stockmarkets open up doesn t take much to have the markets going up or down like a yoyo a statement by trump a promise of morestimulus in the end it s the stimulus dowjones wallstreet sundaythoughts usa,1,en,"['getanalysis', 'stockmarkets', 'open', 'take', 'much', 'markets', 'going', 'like', 'yoyo', 'statement', 'trump', 'promise', 'morestimulus', 'end', 'stimulus', 'dowjones', 'wallstreet', 'sundaythoughts', 'usa']"
164,396709,interesting opinion on what russia thinks about trump s presidency and a possible biden presidency,1,en,"['interesting', 'opinion', 'russia', 'thinks', 'trump', 'presidency', 'possible', 'biden', 'presidency']"
168,342645,i know they should have nailed trump for russia years ago he owes them a fortune their mr fixit was all over british tv 3 yrs ago saying when and how,0,en,"['know', 'nailed', 'trump', 'russia', 'years', 'ago', 'owes', 'fortune', 'mr', 'fixit', 'british', 'tv', '3', 'yrs', 'ago', 'saying']"
169,911020,who is up for a crowd fund to pay for a uhaul van to be parked outside the white house until trump leaves bidenharris2020toendthisnightmare,0,en,"['crowd', 'fund', 'pay', 'uhaul', 'van', 'parked', 'outside', 'white', 'house', 'trump', 'leaves', 'bidenharris2020toendthisnightmare']"
170,162272,only guy to hide in a basement was trump in his bunker 2 days before wiping out peaceful protests to hold a bible upside down presidentialdebate2020,1,en,"['guy', 'hide', 'basement', 'trump', 'bunker', '2', 'days', 'wiping', 'peaceful', 'protests', 'hold', 'bible', 'upside', 'presidentialdebate2020']"
171,434367,maybe he should talk to trump about covid,0,en,"['maybe', 'talk', 'trump', 'covid']"
172,72574,if you want a dishonest leader then you need to vote for trump he has told over 20 000 lies since he took office why would anyone think that s the kind of president we want,1,en,"['want', 'dishonest', 'leader', 'need', 'vote', 'trump', 'told', '20', '000', 'lies', 'since', 'took', 'office', 'would', 'anyone', 'think', 'kind', 'president', 'want']"
173,384492,is a cult leader and the next hitler prove me wrong votehimout trump election2020,-1,en,"['cult', 'leader', 'next', 'hitler', 'prove', 'wrong', 'votehimout', 'trump', 'election2020']"
174,407492,x bug ea tested with over 3 100 000 profit deposit 500 leverage 1 500 the test time 3 months total trades 22 average trades per month 7 total profit 3 178 136 silver btc trump fxopen,-1,en,"['x', 'bug', 'ea', 'tested', '3', '100', '000', 'profit', 'deposit', '500', 'leverage', '1', '500', 'test', 'time', '3', 'months', 'total', 'trades', '22', 'average', 'trades', 'per', 'month', '7', 'total', 'profit', '3', '178', '136', 'silver', 'btc', 'trump', 'fxopen']"
176,755278,der tagesspiegel r2p dertagesspiegel faz macron merkel biden trump ue usa germany deutschland allemagne angelamerkel cac40 coronavirus virecard liban beyrouth corona covid euro beirut franziskagiffrey psg lyon putin berlin,0,en,"['der', 'tagesspiegel', 'r2p', 'dertagesspiegel', 'faz', 'macron', 'merkel', 'biden', 'trump', 'ue', 'usa', 'germany', 'deutschland', 'allemagne', 'angelamerkel', 'cac40', 'coronavirus', 'virecard', 'liban', 'beyrouth', 'corona', 'covid', 'euro', 'beirut', 'franziskagiffrey', 'psg', 'lyon', 'putin', 'berlin']"
177,425098,amy coney barrett was raped by trump snake,0,en,"['amy', 'coney', 'barrett', 'raped', 'trump', 'snake']"
178,292734,lets say one of us was trump god forbid would you spend money and time on something so small wouldn t you go spend money on a tossup state with more votes or is he just the dumbest prick in the whole wide world,1,en,"['lets', 'say', 'one', 'us', 'trump', 'god', 'forbid', 'would', 'spend', 'money', 'time', 'something', 'small', 'go', 'spend', 'money', 'tossup', 'state', 'votes', 'dumbest', 'prick', 'whole', 'wide', 'world']"
181,197485,i ve missed the black helicopters can t wait to get trump out of office so this urbanmyth can resurrect,-1,en,"['missed', 'black', 'helicopters', 'wait', 'get', 'trump', 'office', 'urbanmyth', 'resurrect']"
182,205313,this election is over was the final presidential debate the nail in trump s coffin vanity fair,1,en,"['election', 'final', 'presidential', 'debate', 'nail', 'trump', 'coffin', 'vanity', 'fair']"
183,492429,we need you to win this again trump2020 trump,1,en,"['need', 'win', 'trump2020', 'trump']"
185,509024,judgeemmetsullivan votersuppression carried out via uspssabotage by trumpsappointee dejoy biden elections2020 election2020 usps trump,0,en,"['judgeemmetsullivan', 'votersuppression', 'carried', 'via', 'uspssabotage', 'trumpsappointee', 'dejoy', 'biden', 'elections2020', 'election2020', 'usps', 'trump']"
186,20667,qanon has to be fake there no u after the q see fake trump,-1,en,"['qanon', 'fake', 'u', 'q', 'see', 'fake', 'trump']"
187,182019,who won the debate2020 tonight biden or trump trump2020 bidenharris2020 biden2020 trumppence2020 election2020,0,en,"['debate2020', 'tonight', 'biden', 'trump', 'trump2020', 'bidenharris2020', 'biden2020', 'trumppence2020', 'election2020']"
188,289211,djt when people start getting actual death threats you need to back off trump trump2020 lesleystahl,0,en,"['djt', 'people', 'start', 'getting', 'actual', 'death', 'threats', 'need', 'back', 'trump', 'trump2020', 'lesleystahl']"
189,684546,last week bernie sanders predicted exactly what anti democratic trump s election night tactics would be michigan pennsylvania wisconsin trump biden trumpvsbiden elections bidenharris,1,en,"['last', 'week', 'bernie', 'sanders', 'predicted', 'exactly', 'anti', 'democratic', 'trump', 'election', 'night', 'tactics', 'would', 'michigan', 'pennsylvania', 'wisconsin', 'trump', 'biden', 'trumpvsbiden', 'elections', 'bidenharris']"
191,884520,let s stay focused on the job trump,0,en,"['let', 'stay', 'focused', 'job', 'trump']"
192,963872,if the 2020 potus election is not exposed as the fraud amp political coup d tat it is amp if the gop amp all us patriots do not band together amp correct our hi jacked election process the usa will be a socialist communist country in less than 4 yrs kamalaharris joebiden trump,-1,en,"['2020', 'potus', 'election', 'exposed', 'fraud', 'amp', 'political', 'coup', 'tat', 'amp', 'gop', 'amp', 'us', 'patriots', 'band', 'together', 'amp', 'correct', 'hi', 'jacked', 'election', 'process', 'usa', 'socialist', 'communist', 'country', 'less', '4', 'yrs', 'kamalaharris', 'joebiden', 'trump']"
194,113493,if you think peace is expensive try war oops we did that with amp that took us to 5 trillion iraq war finally progressive pacifists amp neocons in the same bed against trump obama bombed 8 muslim countries including an hospital wisconsin,-1,en,"['think', 'peace', 'expensive', 'try', 'war', 'oops', 'amp', 'took', 'us', '5', 'trillion', 'iraq', 'war', 'finally', 'progressive', 'pacifists', 'amp', 'neocons', 'bed', 'trump', 'obama', 'bombed', '8', 'muslim', 'countries', 'including', 'hospital', 'wisconsin']"
196,201892,breaking news trump aiding putin russia maga republicancongress,0,en,"['breaking', 'news', 'trump', 'aiding', 'putin', 'russia', 'maga', 'republicancongress']"
198,138330,obama trump sending more taxes to foreign governments than he pays in the united states biden harris trump pence gop republican democrat democrats covid19 covid coronavirus,1,en,"['obama', 'trump', 'sending', 'taxes', 'foreign', 'governments', 'pays', 'united', 'states', 'biden', 'harris', 'trump', 'pence', 'gop', 'republican', 'democrat', 'democrats', 'covid19', 'covid', 'coronavirus']"
199,348862,i would pay great money to have trump surrogates not visit my birthday party vote fridaythoughts,1,en,"['would', 'pay', 'great', 'money', 'trump', 'surrogates', 'visit', 'birthday', 'party', 'vote', 'fridaythoughts']"
200,361418,what has joebiden accomplished in 47 years what have the democrats accomplished nothing absolutely nothing trump is the only one to bring america s economy back jobs smallbusinesses southcarolina charlston myrtlebeach for lindseygraham never jaimeharrison,1,en,"['joebiden', 'accomplished', '47', 'years', 'democrats', 'accomplished', 'nothing', 'absolutely', 'nothing', 'trump', 'one', 'bring', 'america', 'economy', 'back', 'jobs', 'smallbusinesses', 'southcarolina', 'charlston', 'myrtlebeach', 'lindseygraham', 'never', 'jaimeharrison']"
202,636952,india trillervids lat electionnight trump sixpackabs sixpackabs365 abdominals fitness streetworkout abs abs365 lowerabs adidas,0,en,"['india', 'trillervids', 'lat', 'electionnight', 'trump', 'sixpackabs', 'sixpackabs365', 'abdominals', 'fitness', 'streetworkout', 'abs', 'abs365', 'lowerabs', 'adidas']"
203,288939,i notice trump supporters who reply to any type of tweet that has to do w the election get their tweets hidden especially if theyre replying to a tweet from the media they re put at the very bottom that says read more tweets,1,en,"['notice', 'trump', 'supporters', 'reply', 'type', 'tweet', 'w', 'election', 'get', 'tweets', 'hidden', 'especially', 'theyre', 'replying', 'tweet', 'media', 'put', 'bottom', 'says', 'read', 'tweets']"
204,475721,washingtonpost for trump2020 trump president,0,en,"['washingtonpost', 'trump2020', 'trump', 'president']"
205,835849,election2020results election2020 trump trump2020 trumpislosing trumpsupporters bidenharis2020 votebluetoendthenightmare counteveryvote stopthecounting its plain maths yes i used a s because i m smart,0,en,"['election2020results', 'election2020', 'trump', 'trump2020', 'trumpislosing', 'trumpsupporters', 'bidenharis2020', 'votebluetoendthenightmare', 'counteveryvote', 'stopthecounting', 'plain', 'maths', 'yes', 'used', 'smart']"
206,836080,biden has just shown how corrupt the democrats the american election system and the media truly are how do they know that the remaining 100000 votes for philly contain 80000 biden votes trump uselectionresults2020 whitehouse,-1,en,"['biden', 'shown', 'corrupt', 'democrats', 'american', 'election', 'system', 'media', 'truly', 'know', 'remaining', '100000', 'votes', 'philly', 'contain', '80000', 'biden', 'votes', 'trump', 'uselectionresults2020', 'whitehouse']"
207,52909,so trump has said that he may leave the us if he loses in november i don t think he means leave the more accurate word is abscond,1,en,"['trump', 'said', 'may', 'leave', 'us', 'loses', 'november', 'think', 'means', 'leave', 'accurate', 'word', 'abscond']"
208,412387,1 trump supporters do not destroy property we all know who does that damage and their favorite color is blue shame on them trump2020landslide voteredtosaveamerica2020,1,en,"['1', 'trump', 'supporters', 'destroy', 'property', 'know', 'damage', 'favorite', 'color', 'blue', 'shame', 'trump2020landslide', 'voteredtosaveamerica2020']"
209,516227,gtv news live live stream usaelections2020 election2020 trump,1,en,"['gtv', 'news', 'live', 'live', 'stream', 'usaelections2020', 'election2020', 'trump']"
210,470446,the highly polarised america awaits the final results of the 2020 presidential elections revealing their 46th president read more uselections ivoted covid19 2020elections electionday election2020 joebiden donaldtrump elecciones2020,1,en,"['highly', 'polarised', 'america', 'awaits', 'final', 'results', '2020', 'presidential', 'elections', 'revealing', '46th', 'president', 'read', 'uselections', 'ivoted', 'covid19', '2020elections', 'electionday', 'election2020', 'joebiden', 'donaldtrump', 'elecciones2020']"
211,132919,the insanity of trump pres cy reminds me of the year nyc went totally nuts dinkins was in power we had homeless camps everywhere the grand finale was when a homeless guy living in tompkinssquarepark killed a woman cut her up and made her into soup he fed to other homeless,1,en,"['insanity', 'trump', 'pres', 'cy', 'reminds', 'year', 'nyc', 'went', 'totally', 'nuts', 'dinkins', 'power', 'homeless', 'camps', 'everywhere', 'grand', 'finale', 'homeless', 'guy', 'living', 'tompkinssquarepark', 'killed', 'woman', 'cut', 'made', 'soup', 'fed', 'homeless']"
