,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
141,480273,coming up this hour joins me to talk about shudder what america would look like under joebiden under trump parisagreement bye bye listen live at,1,en,"['coming', 'hour', 'joins', 'talk', 'shudder', 'america', 'would', 'look', 'like', 'joebiden', 'trump', 'parisagreement', 'bye', 'bye', 'listen', 'live']"
142,250934,crypto if biden wins he goes for a national lockdown bankruptcy of most small and medium sized businesses in america as well as immediate attacks on 2a and the rest of the constitution bitcoin will be the life raft,1,en,"['crypto', 'biden', 'wins', 'goes', 'national', 'lockdown', 'bankruptcy', 'small', 'medium', 'sized', 'businesses', 'america', 'well', 'immediate', 'attacks', '2a', 'rest', 'constitution', 'bitcoin', 'life', 'raft']"
145,760210,follow 1ddrive usaelection2020 biden kamalaharrisvp tranding folloforfolloback,0,en,"['follow', '1ddrive', 'usaelection2020', 'biden', 'kamalaharrisvp', 'tranding', 'folloforfolloback']"
146,237487,thursdaythoughts biden bidencorruption bobulinski,0,en,"['thursdaythoughts', 'biden', 'bidencorruption', 'bobulinski']"
148,717157,2020election counteverylegalvote donaldtrump joebiden votersuppression electionfruad,0,en,"['2020election', 'counteverylegalvote', 'donaldtrump', 'joebiden', 'votersuppression', 'electionfruad']"
149,502480,biden pulling ahead in pennsylvania,0,en,"['biden', 'pulling', 'ahead', 'pennsylvania']"
150,668036,congratulations to hon the 46th president elect of usa india is super proud of you as we are breathing now 2020 has given one best thing to the world election2020 joebiden on his historical victory congratulations joebiden,1,en,"['congratulations', 'hon', '46th', 'president', 'elect', 'usa', 'india', 'super', 'proud', 'breathing', '2020', 'given', 'one', 'best', 'thing', 'world', 'election2020', 'joebiden', 'historical', 'victory', 'congratulations', 'joebiden']"
152,329627,who will win elections joebiden us uselections2020 trump electionday,1,en,"['win', 'elections', 'joebiden', 'us', 'uselections2020', 'trump', 'electionday']"
153,236279,bull hit using covid for biden votes stop,0,en,"['bull', 'hit', 'using', 'covid', 'biden', 'votes', 'stop']"
155,525707,had clinton won 4 years ago motherfucker would done the same thing contested the results but he won so the results was legit back then but it s not now that he s losing bigly shiiiit we all know rustbelt amp bellwether is joebiden country that s while obama tagged him 4 vp,0,en,"['clinton', '4', 'years', 'ago', 'motherfucker', 'would', 'done', 'thing', 'contested', 'results', 'results', 'legit', 'back', 'losing', 'bigly', 'shiiiit', 'know', 'rustbelt', 'amp', 'bellwether', 'joebiden', 'country', 'obama', 'tagged', '4', 'vp']"
156,45137,sad but true girl in the mirror via vote voteearly trump biden harris lincolnproject,-1,en,"['sad', 'true', 'girl', 'mirror', 'via', 'vote', 'voteearly', 'trump', 'biden', 'harris', 'lincolnproject']"
158,746479,not going to lie biden should and will do much more for america than trump ever did also the new vice president will also do a fantastic job for all americans and everyone living in america trump you re fired vicepresidentelectharris presidentelectjoe trumptantrum,1,en,"['going', 'lie', 'biden', 'much', 'america', 'trump', 'ever', 'also', 'new', 'vice', 'president', 'also', 'fantastic', 'job', 'americans', 'everyone', 'living', 'america', 'trump', 'fired', 'vicepresidentelectharris', 'presidentelectjoe', 'trumptantrum']"
162,227270,he didn t or did he biden joebiden trump donaldtrump politicians media socialmedia journalist journalists,0,en,"['biden', 'joebiden', 'trump', 'donaldtrump', 'politicians', 'media', 'socialmedia', 'journalist', 'journalists']"
164,301963,divide and conquer vs unite the country vote bidenharris2020 trumpcrimefamilyforprison joebiden trumpvirus trumphasnoplan trumpisaracist trumpisanationaldisgrace voteblue votebluetosaveamerica presidentbiden votersuppression,0,en,"['divide', 'conquer', 'vs', 'unite', 'country', 'vote', 'bidenharris2020', 'trumpcrimefamilyforprison', 'joebiden', 'trumpvirus', 'trumphasnoplan', 'trumpisaracist', 'trumpisanationaldisgrace', 'voteblue', 'votebluetosaveamerica', 'presidentbiden', 'votersuppression']"
167,522721,exactly when you not the kingmaker you see problems you the problem bruh only here for kornacki joescarborough trackingkornacki election2020 election electionsecurity kamalaharris joebiden joekamala2020 nightmarealmostova,1,en,"['exactly', 'kingmaker', 'see', 'problems', 'problem', 'bruh', 'kornacki', 'joescarborough', 'trackingkornacki', 'election2020', 'election', 'electionsecurity', 'kamalaharris', 'joebiden', 'joekamala2020', 'nightmarealmostova']"
170,211818,i don t understand one thing why do people like trump as president at all please tell me with detail facts real facts trump biden biden2020 trump2020 bidenharris2020 trumpisanationaldisgrace trumpisacoward,1,en,"['understand', 'one', 'thing', 'people', 'like', 'trump', 'president', 'please', 'tell', 'detail', 'facts', 'real', 'facts', 'trump', 'biden', 'biden2020', 'trump2020', 'bidenharris2020', 'trumpisanationaldisgrace', 'trumpisacoward']"
171,85627,i am a 37 year old female that was brought up republican this is the first election that i am voting in ever we need our unity back we need our empathy back we need our country back joebiden has this suburban with special needs kids mom s first vote united we stand,1,en,"['37', 'year', 'old', 'female', 'brought', 'republican', 'first', 'election', 'voting', 'ever', 'need', 'unity', 'back', 'need', 'empathy', 'back', 'need', 'country', 'back', 'joebiden', 'suburban', 'special', 'needs', 'kids', 'mom', 'first', 'vote', 'united', 'stand']"
173,305417,graham i did pray before i voted for a decent man of faith biden,1,en,"['graham', 'pray', 'voted', 'decent', 'man', 'faith', 'biden']"
175,471041,typical trump militia just doing their duties these weirdos need to go put their ak s in the gun closet amp leave counters alone biden,-1,en,"['typical', 'trump', 'militia', 'duties', 'weirdos', 'need', 'go', 'put', 'ak', 'gun', 'closet', 'amp', 'leave', 'counters', 'alone', 'biden']"
177,42164,long lines continue biden harris trump pence gop republican democrat democrats covid19 covid coronavirus,-1,en,"['long', 'lines', 'continue', 'biden', 'harris', 'trump', 'pence', 'gop', 'republican', 'democrat', 'democrats', 'covid19', 'covid', 'coronavirus']"
178,570347,in reality this should lead to some sort of a civil war and a revolution in the voting process and what i mean civil war i do not mean a race war between black or white or hispanic i mean red versus blue that s what they created trump biden,-1,en,"['reality', 'lead', 'sort', 'civil', 'war', 'revolution', 'voting', 'process', 'mean', 'civil', 'war', 'mean', 'race', 'war', 'black', 'white', 'hispanic', 'mean', 'red', 'versus', 'blue', 'created', 'trump', 'biden']"
181,586616,finally biden election2020,0,en,"['finally', 'biden', 'election2020']"
183,750966,blessed with this moment bidenharris2020 presidentelectjoe madamvicepresident kamalaharrisvp election2020 election2020results byebyetrump bidenharis2020 biden bluetsunami election,0,en,"['blessed', 'moment', 'bidenharris2020', 'presidentelectjoe', 'madamvicepresident', 'kamalaharrisvp', 'election2020', 'election2020results', 'byebyetrump', 'bidenharis2020', 'biden', 'bluetsunami', 'election']"
184,326365,as trump and biden both bash beijing the chinese economy is a driving force in the global growth with the imf saying the country would see 1 9 economic growth in 2020 and 8 2 in 2021 perhaps china and us should cooperate to achieve win win cooperation over deadlock,1,en,"['trump', 'biden', 'bash', 'beijing', 'chinese', 'economy', 'driving', 'force', 'global', 'growth', 'imf', 'saying', 'country', 'would', 'see', '1', '9', 'economic', 'growth', '2020', '8', '2', '2021', 'perhaps', 'china', 'us', 'cooperate', 'achieve', 'win', 'win', 'cooperation', 'deadlock']"
185,211722,i know i can t tell you how bad it makes me feel hearing this kind of vitriol spewed about the dems i block them as soon as i can but can t miss their words while it s trending biden is the only hope we have only the rich r immune for now and ice cube is a rich has been,1,en,"['know', 'tell', 'bad', 'makes', 'feel', 'hearing', 'kind', 'vitriol', 'spewed', 'dems', 'block', 'soon', 'miss', 'words', 'trending', 'biden', 'hope', 'rich', 'r', 'immune', 'ice', 'cube', 'rich']"
189,152264,michelle i m especiallyfemale i live in suburban area i ve worked and contributed to ss and medicare for gt 30 years ipaidmoretaxesthantrump i believe everyone should have basic health coverage i believe all workers deserve a living wage and equal pay for women i voted for joebiden,1,en,"['michelle', 'especiallyfemale', 'live', 'suburban', 'area', 'worked', 'contributed', 'ss', 'medicare', 'gt', '30', 'years', 'ipaidmoretaxesthantrump', 'believe', 'everyone', 'basic', 'health', 'coverage', 'believe', 'workers', 'deserve', 'living', 'wage', 'equal', 'pay', 'women', 'voted', 'joebiden']"
191,249349,california gov gruesome newsom s thanksgiving rules explained as severe restrictions put in place gt biden,-1,en,"['california', 'gov', 'gruesome', 'newsom', 'thanksgiving', 'rules', 'explained', 'severe', 'restrictions', 'put', 'place', 'gt', 'biden']"
192,493749,tonight you will be president of the united states i have no doubt about that america regain their decency and respect i am one of those who see bright future with you my president i wish you good health joebidenkamalaharris2020 joebiden2020 joebiden,1,en,"['tonight', 'president', 'united', 'states', 'doubt', 'america', 'regain', 'decency', 'respect', 'one', 'see', 'bright', 'future', 'president', 'wish', 'good', 'health', 'joebidenkamalaharris2020', 'joebiden2020', 'joebiden']"
196,35033,they live in gated communities while they flood your communities with illegal immigrants big t didn t you say biden was going to destroy the suburbs by letting cory booker bus thugs in from the hood now you re saying they already did it trumpisaracist bidencares,-1,en,"['live', 'gated', 'communities', 'flood', 'communities', 'illegal', 'immigrants', 'big', 'say', 'biden', 'going', 'destroy', 'suburbs', 'letting', 'cory', 'booker', 'bus', 'thugs', 'hood', 'saying', 'already', 'trumpisaracist', 'bidencares']"
198,772036,uselection after nevada biden awaits the results of pennsylvania and georgia to surpass 300electoralvotes and thus cut legs on trumpfraudallegations,0,en,"['uselection', 'nevada', 'biden', 'awaits', 'results', 'pennsylvania', 'georgia', 'surpass', '300electoralvotes', 'thus', 'cut', 'legs', 'trumpfraudallegations']"
199,327211,both sides seem to agree pa s the name of the game theinfiniteage biden trump election2020 vote,-1,en,"['sides', 'seem', 'agree', 'pa', 'name', 'game', 'theinfiniteage', 'biden', 'trump', 'election2020', 'vote']"
201,773856,sleepy biden coming soon premiere 2020 in usa biden amp friends corruption electoral fraud made by globalists,0,en,"['sleepy', 'biden', 'coming', 'soon', 'premiere', '2020', 'usa', 'biden', 'amp', 'friends', 'corruption', 'electoral', 'fraud', 'made', 'globalists']"
202,242908,if biden wins here s how he could undo trump s deregulationagenda via news bidenharris2020 trumpisaloser deregulation climatechange obamacare aca affordablecareact,1,en,"['biden', 'wins', 'could', 'undo', 'trump', 'deregulationagenda', 'via', 'news', 'bidenharris2020', 'trumpisaloser', 'deregulation', 'climatechange', 'obamacare', 'aca', 'affordablecareact']"
203,740286,made history congratulations to both and and their families mvpharris bidenharis2020 bidenharris2020 biden harris historymade,0,en,"['made', 'history', 'congratulations', 'families', 'mvpharris', 'bidenharis2020', 'bidenharris2020', 'biden', 'harris', 'historymade']"
206,414344,i m kind of hoping that they simultaneously and pre emptively try to declare victory that would make for an interesting plot point biden trump americavotes2020,1,en,"['kind', 'hoping', 'simultaneously', 'pre', 'emptively', 'try', 'declare', 'victory', 'would', 'make', 'interesting', 'plot', 'point', 'biden', 'trump', 'americavotes2020']"
208,122913,oh my god biden messed up and said abraham lincoln is the most racist president ever in modern times but he was trying to refer to trump they are going to play that oops for the next two weeks watching presidentialdebate debates2020 debate,1,en,"['oh', 'god', 'biden', 'messed', 'said', 'abraham', 'lincoln', 'racist', 'president', 'ever', 'modern', 'times', 'trying', 'refer', 'trump', 'going', 'play', 'oops', 'next', 'two', 'weeks', 'watching', 'presidentialdebate', 'debates2020', 'debate']"
211,389373,if the world s powerful country and its president alleges that uselections2020 were tempered god forbids biharelections2020 it means evms can be manipulated or what is being alleged by trump donaldtrump joebiden,1,en,"['world', 'powerful', 'country', 'president', 'alleges', 'uselections2020', 'tempered', 'god', 'forbids', 'biharelections2020', 'means', 'evms', 'manipulated', 'alleged', 'trump', 'donaldtrump', 'joebiden']"
